-64,-87,-78,1,0,0,0,0,0,0,0,0,0
-64,-88,-79,1,0,0,0,0,0,0,0,0,0
-64,-87,-78,1,0,0,0,0,0,0,0,0,0
-65,-86,-78,1,0,0,0,0,0,0,0,0,0
-65,-88,-79,1,0,0,0,0,0,0,0,0,0
-64,-89,-78,1,0,0,0,0,0,0,0,0,0
-65,-89,-78,1,0,0,0,0,0,0,0,0,0
-65,-88,-79,1,0,0,0,0,0,0,0,0,0
-64,-88,-78,1,0,0,0,0,0,0,0,0,0
-65,-88,-78,1,0,0,0,0,0,0,0,0,0
-64,-89,-79,1,0,0,0,0,0,0,0,0,0
-65,-89,-78,1,0,0,0,0,0,0,0,0,0
-64,-88,-78,1,0,0,0,0,0,0,0,0,0
-64,-88,-78,1,0,0,0,0,0,0,0,0,0
-64,-88,-79,1,0,0,0,0,0,0,0,0,0
-64,-89,-78,1,0,0,0,0,0,0,0,0,0
-65,-87,-78,1,0,0,0,0,0,0,0,0,0
-64,-88,-78,1,0,0,0,0,0,0,0,0,0
-65,-86,-78,1,0,0,0,0,0,0,0,0,0
-64,-87,-79,1,0,0,0,0,0,0,0,0,0
-65,-88,-78,1,0,0,0,0,0,0,0,0,0
-66,-89,-78,1,0,0,0,0,0,0,0,0,0
-64,-88,-79,1,0,0,0,0,0,0,0,0,0
-64,-88,-78,1,0,0,0,0,0,0,0,0,0
-64,-87,-78,1,0,0,0,0,0,0,0,0,0
-65,-87,-78,1,0,0,0,0,0,0,0,0,0
-64,-87,-78,1,0,0,0,0,0,0,0,0,0
-65,-88,-79,1,0,0,0,0,0,0,0,0,0
-64,-87,-79,1,0,0,0,0,0,0,0,0,0
-64,-88,-78,1,0,0,0,0,0,0,0,0,0
-64,-88,-78,1,0,0,0,0,0,0,0,0,0
-64,-88,-78,1,0,0,0,0,0,0,0,0,0
-65,-89,-78,1,0,0,0,0,0,0,0,0,0
-65,-88,-79,1,0,0,0,0,0,0,0,0,0
-64,-89,-78,1,0,0,0,0,0,0,0,0,0
-64,-88,-78,1,0,0,0,0,0,0,0,0,0
-65,-88,-78,1,0,0,0,0,0,0,0,0,0
-65,-88,-78,1,0,0,0,0,0,0,0,0,0
-64,-88,-78,1,0,0,0,0,0,0,0,0,0
-68,-87,-82,1,0,0,0,0,0,0,0,0,0
-68,-87,-82,1,0,0,0,0,0,0,0,0,0
-68,-87,-83,1,0,0,0,0,0,0,0,0,0
-67,-87,-82,1,0,0,0,0,0,0,0,0,0
-68,-86,-82,1,0,0,0,0,0,0,0,0,0
-67,-87,-83,1,0,0,0,0,0,0,0,0,0
-68,-88,-83,1,0,0,0,0,0,0,0,0,0
-68,-87,-83,1,0,0,0,0,0,0,0,0,0
-68,-87,-83,1,0,0,0,0,0,0,0,0,0
-68,-87,-82,1,0,0,0,0,0,0,0,0,0
-68,-87,-82,1,0,0,0,0,0,0,0,0,0
-66,-85,-81,1,0,0,0,0,0,0,0,0,0
-68,-86,-82,1,0,0,0,0,0,0,0,0,0
-67,-88,-82,1,0,0,0,0,0,0,0,0,0
-67,-87,-82,1,0,0,0,0,0,0,0,0,0
-68,-87,-82,1,0,0,0,0,0,0,0,0,0
-68,-87,-83,1,0,0,0,0,0,0,0,0,0
-68,-87,-82,1,0,0,0,0,0,0,0,0,0
-66,-85,-80,1,0,0,0,0,0,0,0,0,0
-66,-87,-82,1,0,0,0,0,0,0,0,0,0
-68,-87,-82,1,0,0,0,0,0,0,0,0,0
-68,-88,-82,1,0,0,0,0,0,0,0,0,0
-68,-87,-83,1,0,0,0,0,0,0,0,0,0
-66,-85,-82,1,0,0,0,0,0,0,0,0,0
-66,-87,-82,1,0,0,0,0,0,0,0,0,0
-67,-87,-83,1,0,0,0,0,0,0,0,0,0
-68,-87,-83,1,0,0,0,0,0,0,0,0,0
-67,-87,-83,1,0,0,0,0,0,0,0,0,0
-65,-85,-82,1,0,0,0,0,0,0,0,0,0
-66,-86,-81,1,0,0,0,0,0,0,0,0,0
-66,-84,-83,1,0,0,0,0,0,0,0,0,0
-66,-85,-82,1,0,0,0,0,0,0,0,0,0
-66,-84,-83,1,0,0,0,0,0,0,0,0,0
-65,-84,-83,1,0,0,0,0,0,0,0,0,0
-65,-85,-82,1,0,0,0,0,0,0,0,0,0
-67,-86,-84,1,0,0,0,0,0,0,0,0,0
-66,-85,-82,1,0,0,0,0,0,0,0,0,0
-65,-85,-81,1,0,0,0,0,0,0,0,0,0
-65,-85,-82,1,0,0,0,0,0,0,0,0,0
-65,-85,-82,1,0,0,0,0,0,0,0,0,0
-66,-84,-83,1,0,0,0,0,0,0,0,0,0
-65,-86,-81,1,0,0,0,0,0,0,0,0,0
-66,-84,-83,1,0,0,0,0,0,0,0,0,0
-66,-83,-80,1,0,0,0,0,0,0,0,0,0
-66,-85,-82,1,0,0,0,0,0,0,0,0,0
-67,-84,-84,1,0,0,0,0,0,0,0,0,0
-65,-86,-82,1,0,0,0,0,0,0,0,0,0
-65,-85,-82,1,0,0,0,0,0,0,0,0,0
-67,-85,-83,1,0,0,0,0,0,0,0,0,0
-65,-85,-82,1,0,0,0,0,0,0,0,0,0
-66,-85,-82,1,0,0,0,0,0,0,0,0,0
-65,-85,-82,1,0,0,0,0,0,0,0,0,0
-66,-85,-82,1,0,0,0,0,0,0,0,0,0
-66,-83,-80,1,0,0,0,0,0,0,0,0,0
-65,-85,-81,1,0,0,0,0,0,0,0,0,0
-67,-84,-83,1,0,0,0,0,0,0,0,0,0
-65,-84,-82,1,0,0,0,0,0,0,0,0,0
-67,-85,-79,1,0,0,0,0,0,0,0,0,0
-66,-85,-80,1,0,0,0,0,0,0,0,0,0
-65,-88,-78,1,0,0,0,0,0,0,0,0,0
-64,-88,-78,1,0,0,0,0,0,0,0,0,0
-64,-88,-78,1,0,0,0,0,0,0,0,0,0
-65,-88,-78,1,0,0,0,0,0,0,0,0,0
-64,-87,-78,1,0,0,0,0,0,0,0,0,0
-64,-86,-77,1,0,0,0,0,0,0,0,0,0
-62,-87,-78,1,0,0,0,0,0,0,0,0,0
-65,-88,-78,1,0,0,0,0,0,0,0,0,0
-64,-88,-78,1,0,0,0,0,0,0,0,0,0
-64,-87,-78,1,0,0,0,0,0,0,0,0,0
-64,-89,-79,1,0,0,0,0,0,0,0,0,0
-64,-86,-79,1,0,0,0,0,0,0,0,0,0
-63,-89,-79,1,0,0,0,0,0,0,0,0,0
-65,-87,-78,1,0,0,0,0,0,0,0,0,0
-64,-88,-79,1,0,0,0,0,0,0,0,0,0
-65,-88,-78,1,0,0,0,0,0,0,0,0,0
-64,-88,-79,1,0,0,0,0,0,0,0,0,0
-64,-88,-78,1,0,0,0,0,0,0,0,0,0
-65,-87,-76,1,0,0,0,0,0,0,0,0,0
-64,-88,-79,1,0,0,0,0,0,0,0,0,0
-64,-88,-78,1,0,0,0,0,0,0,0,0,0
-65,-89,-78,1,0,0,0,0,0,0,0,0,0
-64,-88,-78,1,0,0,0,0,0,0,0,0,0
-64,-87,-78,1,0,0,0,0,0,0,0,0,0
-64,-88,-78,1,0,0,0,0,0,0,0,0,0
-64,-89,-78,1,0,0,0,0,0,0,0,0,0
-64,-88,-78,1,0,0,0,0,0,0,0,0,0
-64,-88,-78,1,0,0,0,0,0,0,0,0,0
-64,-87,-79,1,0,0,0,0,0,0,0,0,0
-64,-88,-78,1,0,0,0,0,0,0,0,0,0
-64,-88,-79,1,0,0,0,0,0,0,0,0,0
-64,-88,-79,1,0,0,0,0,0,0,0,0,0
-64,-89,-78,1,0,0,0,0,0,0,0,0,0
-64,-90,-78,1,0,0,0,0,0,0,0,0,0
-65,-88,-78,1,0,0,0,0,0,0,0,0,0
-64,-88,-79,1,0,0,0,0,0,0,0,0,0
-65,-88,-78,1,0,0,0,0,0,0,0,0,0
-65,-88,-78,1,0,0,0,0,0,0,0,0,0
-68,-87,-82,1,0,0,0,0,0,0,0,0,0
-68,-87,-83,1,0,0,0,0,0,0,0,0,0
-68,-87,-83,1,0,0,0,0,0,0,0,0,0
-68,-87,-83,1,0,0,0,0,0,0,0,0,0
-68,-88,-80,1,0,0,0,0,0,0,0,0,0
-68,-87,-83,1,0,0,0,0,0,0,0,0,0
-68,-87,-83,1,0,0,0,0,0,0,0,0,0
-68,-88,-82,1,0,0,0,0,0,0,0,0,0
-68,-88,-83,1,0,0,0,0,0,0,0,0,0
-67,-87,-82,1,0,0,0,0,0,0,0,0,0
-68,-87,-83,1,0,0,0,0,0,0,0,0,0
-67,-87,-82,1,0,0,0,0,0,0,0,0,0
-68,-86,-82,1,0,0,0,0,0,0,0,0,0
-66,-85,-80,1,0,0,0,0,0,0,0,0,0
-68,-87,-83,1,0,0,0,0,0,0,0,0,0
-68,-88,-82,1,0,0,0,0,0,0,0,0,0
-67,-87,-82,1,0,0,0,0,0,0,0,0,0
-68,-86,-83,1,0,0,0,0,0,0,0,0,0
-68,-87,-82,1,0,0,0,0,0,0,0,0,0
-67,-86,-83,1,0,0,0,0,0,0,0,0,0
-67,-87,-82,1,0,0,0,0,0,0,0,0,0
-68,-87,-83,1,0,0,0,0,0,0,0,0,0
-68,-87,-80,1,0,0,0,0,0,0,0,0,0
-68,-88,-82,1,0,0,0,0,0,0,0,0,0
-66,-85,-80,1,0,0,0,0,0,0,0,0,0
-66,-88,-83,1,0,0,0,0,0,0,0,0,0
-67,-87,-82,1,0,0,0,0,0,0,0,0,0
-68,-87,-82,1,0,0,0,0,0,0,0,0,0
-68,-87,-83,1,0,0,0,0,0,0,0,0,0
-68,-88,-83,1,0,0,0,0,0,0,0,0,0
-68,-87,-82,1,0,0,0,0,0,0,0,0,0
-68,-88,-82,1,0,0,0,0,0,0,0,0,0
-67,-87,-83,1,0,0,0,0,0,0,0,0,0
-68,-85,-82,1,0,0,0,0,0,0,0,0,0
-66,-87,-81,1,0,0,0,0,0,0,0,0,0
-68,-85,-81,1,0,0,0,0,0,0,0,0,0
-65,-85,-82,1,0,0,0,0,0,0,0,0,0
-65,-84,-82,1,0,0,0,0,0,0,0,0,0
-65,-85,-82,1,0,0,0,0,0,0,0,0,0
-66,-87,-82,1,0,0,0,0,0,0,0,0,0
-65,-85,-82,1,0,0,0,0,0,0,0,0,0
-65,-84,-82,1,0,0,0,0,0,0,0,0,0
-66,-84,-82,1,0,0,0,0,0,0,0,0,0
-65,-85,-82,1,0,0,0,0,0,0,0,0,0
-67,-85,-82,1,0,0,0,0,0,0,0,0,0
-66,-84,-83,1,0,0,0,0,0,0,0,0,0
-66,-85,-84,1,0,0,0,0,0,0,0,0,0
-65,-85,-82,1,0,0,0,0,0,0,0,0,0
-66,-85,-81,1,0,0,0,0,0,0,0,0,0
-66,-85,-82,1,0,0,0,0,0,0,0,0,0
-65,-87,-81,1,0,0,0,0,0,0,0,0,0
-67,-84,-83,1,0,0,0,0,0,0,0,0,0
-65,-83,-80,1,0,0,0,0,0,0,0,0,0
-65,-86,-82,1,0,0,0,0,0,0,0,0,0
-65,-85,-81,1,0,0,0,0,0,0,0,0,0
-67,-85,-82,1,0,0,0,0,0,0,0,0,0
-67,-86,-81,1,0,0,0,0,0,0,0,0,0
-66,-84,-81,1,0,0,0,0,0,0,0,0,0
-66,-85,-83,1,0,0,0,0,0,0,0,0,0
-66,-85,-82,1,0,0,0,0,0,0,0,0,0
-66,-84,-82,1,0,0,0,0,0,0,0,0,0
-66,-85,-82,1,0,0,0,0,0,0,0,0,0
-66,-85,-82,1,0,0,0,0,0,0,0,0,0
-66,-85,-82,1,0,0,0,0,0,0,0,0,0
-65,-85,-82,1,0,0,0,0,0,0,0,0,0
-66,-85,-83,1,0,0,0,0,0,0,0,0,0
-67,-85,-83,1,0,0,0,0,0,0,0,0,0
-66,-85,-81,1,0,0,0,0,0,0,0,0,0
-66,-85,-82,1,0,0,0,0,0,0,0,0,0
-67,-87,-78,1,0,0,0,0,0,0,0,0,0
-65,-88,-78,1,0,0,0,0,0,0,0,0,0
-64,-89,-79,1,0,0,0,0,0,0,0,0,0
-64,-87,-78,1,0,0,0,0,0,0,0,0,0
-65,-88,-78,1,0,0,0,0,0,0,0,0,0
-64,-87,-78,1,0,0,0,0,0,0,0,0,0
-64,-88,-78,1,0,0,0,0,0,0,0,0,0
-64,-88,-78,1,0,0,0,0,0,0,0,0,0
-64,-88,-79,1,0,0,0,0,0,0,0,0,0
-64,-88,-78,1,0,0,0,0,0,0,0,0,0
-64,-87,-78,1,0,0,0,0,0,0,0,0,0
-64,-88,-78,1,0,0,0,0,0,0,0,0,0
-64,-88,-78,1,0,0,0,0,0,0,0,0,0
-66,-87,-78,1,0,0,0,0,0,0,0,0,0
-65,-88,-78,1,0,0,0,0,0,0,0,0,0
-64,-88,-78,1,0,0,0,0,0,0,0,0,0
-64,-88,-78,1,0,0,0,0,0,0,0,0,0
-65,-88,-78,1,0,0,0,0,0,0,0,0,0
-64,-88,-78,1,0,0,0,0,0,0,0,0,0
-64,-88,-78,1,0,0,0,0,0,0,0,0,0
-65,-89,-78,1,0,0,0,0,0,0,0,0,0
-62,-86,-77,1,0,0,0,0,0,0,0,0,0
-63,-88,-76,1,0,0,0,0,0,0,0,0,0
-65,-87,-78,1,0,0,0,0,0,0,0,0,0
-64,-87,-78,1,0,0,0,0,0,0,0,0,0
-65,-88,-78,1,0,0,0,0,0,0,0,0,0
-64,-87,-78,1,0,0,0,0,0,0,0,0,0
-64,-89,-78,1,0,0,0,0,0,0,0,0,0
-64,-87,-78,1,0,0,0,0,0,0,0,0,0
-64,-88,-79,1,0,0,0,0,0,0,0,0,0
-64,-88,-79,1,0,0,0,0,0,0,0,0,0
-64,-88,-79,1,0,0,0,0,0,0,0,0,0
-65,-88,-78,1,0,0,0,0,0,0,0,0,0
-65,-87,-79,1,0,0,0,0,0,0,0,0,0
-65,-89,-78,1,0,0,0,0,0,0,0,0,0
-65,-87,-79,1,0,0,0,0,0,0,0,0,0
-65,-88,-78,1,0,0,0,0,0,0,0,0,0
-64,-88,-78,1,0,0,0,0,0,0,0,0,0
-68,-86,-82,1,0,0,0,0,0,0,0,0,0
-68,-87,-83,1,0,0,0,0,0,0,0,0,0
-68,-88,-82,1,0,0,0,0,0,0,0,0,0
-67,-87,-83,1,0,0,0,0,0,0,0,0,0
-68,-87,-83,1,0,0,0,0,0,0,0,0,0
-68,-88,-83,1,0,0,0,0,0,0,0,0,0
-68,-88,-83,1,0,0,0,0,0,0,0,0,0
-67,-87,-81,1,0,0,0,0,0,0,0,0,0
-68,-86,-82,1,0,0,0,0,0,0,0,0,0
-68,-87,-82,1,0,0,0,0,0,0,0,0,0
-68,-88,-82,1,0,0,0,0,0,0,0,0,0
-67,-87,-83,1,0,0,0,0,0,0,0,0,0
-68,-87,-83,1,0,0,0,0,0,0,0,0,0
-67,-88,-82,1,0,0,0,0,0,0,0,0,0
-68,-87,-82,1,0,0,0,0,0,0,0,0,0
-68,-88,-82,1,0,0,0,0,0,0,0,0,0
-67,-87,-82,1,0,0,0,0,0,0,0,0,0
-67,-87,-83,1,0,0,0,0,0,0,0,0,0
-67,-87,-83,1,0,0,0,0,0,0,0,0,0
-67,-87,-83,1,0,0,0,0,0,0,0,0,0
-67,-87,-82,1,0,0,0,0,0,0,0,0,0
-67,-87,-83,1,0,0,0,0,0,0,0,0,0
-68,-87,-82,1,0,0,0,0,0,0,0,0,0
-68,-87,-82,1,0,0,0,0,0,0,0,0,0
-68,-88,-82,1,0,0,0,0,0,0,0,0,0
-67,-87,-81,1,0,0,0,0,0,0,0,0,0
-68,-87,-83,1,0,0,0,0,0,0,0,0,0
-67,-87,-83,1,0,0,0,0,0,0,0,0,0
-67,-87,-83,1,0,0,0,0,0,0,0,0,0
-68,-87,-82,1,0,0,0,0,0,0,0,0,0
-67,-87,-82,1,0,0,0,0,0,0,0,0,0
-67,-87,-82,1,0,0,0,0,0,0,0,0,0
-68,-87,-82,1,0,0,0,0,0,0,0,0,0
-68,-87,-83,1,0,0,0,0,0,0,0,0,0
-67,-87,-83,1,0,0,0,0,0,0,0,0,0
-68,-87,-83,1,0,0,0,0,0,0,0,0,0
-68,-87,-82,1,0,0,0,0,0,0,0,0,0
-66,-87,-82,1,0,0,0,0,0,0,0,0,0
-68,-87,-82,1,0,0,0,0,0,0,0,0,0
-67,-87,-83,1,0,0,0,0,0,0,0,0,0
-67,-85,-81,1,0,0,0,0,0,0,0,0,0
-66,-85,-81,1,0,0,0,0,0,0,0,0,0
-65,-84,-81,1,0,0,0,0,0,0,0,0,0
-66,-84,-83,1,0,0,0,0,0,0,0,0,0
-67,-85,-83,1,0,0,0,0,0,0,0,0,0
-65,-84,-82,1,0,0,0,0,0,0,0,0,0
-66,-84,-81,1,0,0,0,0,0,0,0,0,0
-67,-84,-82,1,0,0,0,0,0,0,0,0,0
-68,-86,-82,1,0,0,0,0,0,0,0,0,0
-65,-85,-82,1,0,0,0,0,0,0,0,0,0
-66,-85,-83,1,0,0,0,0,0,0,0,0,0
-67,-85,-83,1,0,0,0,0,0,0,0,0,0
-66,-85,-82,1,0,0,0,0,0,0,0,0,0
-65,-84,-82,1,0,0,0,0,0,0,0,0,0
-66,-84,-82,1,0,0,0,0,0,0,0,0,0
-66,-85,-81,1,0,0,0,0,0,0,0,0,0
-65,-86,-82,1,0,0,0,0,0,0,0,0,0
-65,-84,-81,1,0,0,0,0,0,0,0,0,0
-65,-87,-82,1,0,0,0,0,0,0,0,0,0
-65,-85,-81,1,0,0,0,0,0,0,0,0,0
-66,-86,-80,1,0,0,0,0,0,0,0,0,0
-65,-83,-80,1,0,0,0,0,0,0,0,0,0
-65,-86,-82,1,0,0,0,0,0,0,0,0,0
-65,-84,-81,1,0,0,0,0,0,0,0,0,0
-66,-86,-81,1,0,0,0,0,0,0,0,0,0
-67,-86,-80,1,0,0,0,0,0,0,0,0,0
-66,-86,-82,1,0,0,0,0,0,0,0,0,0
-65,-84,-82,1,0,0,0,0,0,0,0,0,0
-65,-85,-83,1,0,0,0,0,0,0,0,0,0
-65,-85,-82,1,0,0,0,0,0,0,0,0,0
-66,-85,-83,1,0,0,0,0,0,0,0,0,0
-66,-84,-81,1,0,0,0,0,0,0,0,0,0
-64,-85,-83,1,0,0,0,0,0,0,0,0,0
-64,-88,-79,1,0,0,0,0,0,0,0,0,0
-64,-88,-78,1,0,0,0,0,0,0,0,0,0
-64,-88,-78,1,0,0,0,0,0,0,0,0,0
-64,-88,-78,1,0,0,0,0,0,0,0,0,0
-64,-88,-78,1,0,0,0,0,0,0,0,0,0
-64,-88,-79,1,0,0,0,0,0,0,0,0,0
-64,-88,-79,1,0,0,0,0,0,0,0,0,0
-64,-88,-79,1,0,0,0,0,0,0,0,0,0
-64,-88,-78,1,0,0,0,0,0,0,0,0,0
-65,-89,-78,1,0,0,0,0,0,0,0,0,0
-64,-89,-78,1,0,0,0,0,0,0,0,0,0
-64,-89,-79,1,0,0,0,0,0,0,0,0,0
-64,-88,-78,1,0,0,0,0,0,0,0,0,0
-64,-88,-79,1,0,0,0,0,0,0,0,0,0
-64,-88,-78,1,0,0,0,0,0,0,0,0,0
-64,-89,-79,1,0,0,0,0,0,0,0,0,0
-64,-87,-78,1,0,0,0,0,0,0,0,0,0
-63,-88,-77,1,0,0,0,0,0,0,0,0,0
-63,-86,-76,1,0,0,0,0,0,0,0,0,0
-64,-89,-78,1,0,0,0,0,0,0,0,0,0
-64,-89,-79,1,0,0,0,0,0,0,0,0,0
-64,-86,-78,1,0,0,0,0,0,0,0,0,0
-66,-88,-79,1,0,0,0,0,0,0,0,0,0
-63,-87,-76,1,0,0,0,0,0,0,0,0,0
-64,-88,-78,1,0,0,0,0,0,0,0,0,0
-64,-87,-79,1,0,0,0,0,0,0,0,0,0
-64,-88,-78,1,0,0,0,0,0,0,0,0,0
-65,-88,-78,1,0,0,0,0,0,0,0,0,0
-64,-88,-78,1,0,0,0,0,0,0,0,0,0
-64,-88,-78,1,0,0,0,0,0,0,0,0,0
-64,-88,-79,1,0,0,0,0,0,0,0,0,0
-64,-88,-78,1,0,0,0,0,0,0,0,0,0
-64,-87,-78,1,0,0,0,0,0,0,0,0,0
-64,-89,-78,1,0,0,0,0,0,0,0,0,0
-67,-87,-82,1,0,0,0,0,0,0,0,0,0
-68,-88,-83,1,0,0,0,0,0,0,0,0,0
-68,-87,-83,1,0,0,0,0,0,0,0,0,0
-68,-87,-81,1,0,0,0,0,0,0,0,0,0
-67,-87,-82,1,0,0,0,0,0,0,0,0,0
-67,-87,-82,1,0,0,0,0,0,0,0,0,0
-68,-87,-82,1,0,0,0,0,0,0,0,0,0
-68,-87,-82,1,0,0,0,0,0,0,0,0,0
-67,-87,-83,1,0,0,0,0,0,0,0,0,0
-66,-85,-80,1,0,0,0,0,0,0,0,0,0
-68,-87,-82,1,0,0,0,0,0,0,0,0,0
-68,-87,-82,1,0,0,0,0,0,0,0,0,0
-67,-88,-83,1,0,0,0,0,0,0,0,0,0
-68,-87,-82,1,0,0,0,0,0,0,0,0,0
-68,-88,-81,1,0,0,0,0,0,0,0,0,0
-68,-87,-82,1,0,0,0,0,0,0,0,0,0
-67,-87,-82,1,0,0,0,0,0,0,0,0,0
-67,-87,-83,1,0,0,0,0,0,0,0,0,0
-68,-87,-82,1,0,0,0,0,0,0,0,0,0
-68,-87,-83,1,0,0,0,0,0,0,0,0,0
-68,-85,-82,1,0,0,0,0,0,0,0,0,0
-68,-87,-82,1,0,0,0,0,0,0,0,0,0
-68,-87,-83,1,0,0,0,0,0,0,0,0,0
-67,-88,-83,1,0,0,0,0,0,0,0,0,0
-68,-87,-82,1,0,0,0,0,0,0,0,0,0
-67,-87,-82,1,0,0,0,0,0,0,0,0,0
-67,-87,-82,1,0,0,0,0,0,0,0,0,0
-67,-88,-82,1,0,0,0,0,0,0,0,0,0
-67,-88,-82,1,0,0,0,0,0,0,0,0,0
-67,-87,-83,1,0,0,0,0,0,0,0,0,0
-67,-88,-82,1,0,0,0,0,0,0,0,0,0
-68,-87,-82,1,0,0,0,0,0,0,0,0,0
-68,-87,-82,1,0,0,0,0,0,0,0,0,0
-65,-85,-82,1,0,0,0,0,0,0,0,0,0
-67,-86,-81,1,0,0,0,0,0,0,0,0,0
-65,-85,-83,1,0,0,0,0,0,0,0,0,0
-67,-85,-82,1,0,0,0,0,0,0,0,0,0
-64,-85,-82,1,0,0,0,0,0,0,0,0,0
-65,-87,-81,1,0,0,0,0,0,0,0,0,0
-68,-86,-83,1,0,0,0,0,0,0,0,0,0
-65,-83,-79,1,0,0,0,0,0,0,0,0,0
-65,-85,-82,1,0,0,0,0,0,0,0,0,0
-65,-85,-82,1,0,0,0,0,0,0,0,0,0
-65,-84,-82,1,0,0,0,0,0,0,0,0,0
-65,-85,-82,1,0,0,0,0,0,0,0,0,0
-66,-85,-82,1,0,0,0,0,0,0,0,0,0
-66,-84,-84,1,0,0,0,0,0,0,0,0,0
-65,-85,-81,1,0,0,0,0,0,0,0,0,0
-65,-85,-81,1,0,0,0,0,0,0,0,0,0
-67,-84,-82,1,0,0,0,0,0,0,0,0,0
-65,-85,-80,1,0,0,0,0,0,0,0,0,0
-65,-86,-82,1,0,0,0,0,0,0,0,0,0
-67,-85,-82,1,0,0,0,0,0,0,0,0,0
-66,-84,-81,1,0,0,0,0,0,0,0,0,0
-66,-85,-82,1,0,0,0,0,0,0,0,0,0
-65,-85,-82,1,0,0,0,0,0,0,0,0,0
-65,-84,-81,1,0,0,0,0,0,0,0,0,0
-65,-85,-82,1,0,0,0,0,0,0,0,0,0
-67,-85,-81,1,0,0,0,0,0,0,0,0,0
-66,-85,-83,1,0,0,0,0,0,0,0,0,0
-65,-84,-82,1,0,0,0,0,0,0,0,0,0
-67,-86,-80,1,0,0,0,0,0,0,0,0,0
-66,-84,-81,1,0,0,0,0,0,0,0,0,0
-65,-86,-82,1,0,0,0,0,0,0,0,0,0
-66,-85,-82,1,0,0,0,0,0,0,0,0,0
-66,-86,-82,1,0,0,0,0,0,0,0,0,0
-65,-84,-83,1,0,0,0,0,0,0,0,0,0
-66,-85,-83,1,0,0,0,0,0,0,0,0,0
-67,-84,-82,1,0,0,0,0,0,0,0,0,0
-63,-86,-82,1,0,0,0,0,0,0,0,0,0
-65,-87,-78,1,0,0,0,0,0,0,0,0,0
-64,-87,-78,1,0,0,0,0,0,0,0,0,0
-65,-87,-78,1,0,0,0,0,0,0,0,0,0
-65,-87,-78,1,0,0,0,0,0,0,0,0,0
-64,-88,-78,1,0,0,0,0,0,0,0,0,0
-64,-88,-78,1,0,0,0,0,0,0,0,0,0
-65,-89,-79,1,0,0,0,0,0,0,0,0,0
-64,-87,-78,1,0,0,0,0,0,0,0,0,0
-64,-88,-79,1,0,0,0,0,0,0,0,0,0
-65,-89,-78,1,0,0,0,0,0,0,0,0,0
-65,-87,-78,1,0,0,0,0,0,0,0,0,0
-64,-86,-76,1,0,0,0,0,0,0,0,0,0
-63,-88,-76,1,0,0,0,0,0,0,0,0,0
