1551254134804.0,8.15222132600189,-100.87448792887031,-82.58672162930898,-72.73059706232536,143.55058323419996,144.2453890965808,130.58874883314442,-7.796946115324473,10.62329482732414,-11.33884161220774,-53.851738198883616,134.72238883196914,244.70088355937364,243.07503104144868,-176.20488256679334,-285.28179764405155,-279.9760943898948,22.167045204292865,0.8984261899976154,-168.7853072545742,-72.6644912266482,43.43566035066877,-129.92426842124215,-38.268323358698446,74.41501674303221,50.51045247292963,-43.046705519019085,11.967222533190263,80.31581460077119,114.08689428012667,-3.032279629856863,44.11030655191207,67.02342162912174,-53.897163592101826,-83.56514007096627,-52.46873735067474,-450.5734313354199,-791.5624352152104,-49.35474027076551,-448.3220826671485,-790.8433236956172,185.87106807110368,489.4537273551278,572.640584567436,823.2128875431056,465.1588921850794,162.45701986276225,-37.275124371668554,396.2321914612183,148.68037343414233,-129.48012382420762
1551254134904.0,4.89237805017019,-106.41255965174155,-83.99703087632156,-82.91211584891964,138.25760033068084,145.64317362905814,126.03643994826464,-15.322528271621008,7.084335139782345,11.402428524361367,11.989400670628763,130.3942908004467,243.9683264709068,246.68743242192434,-183.53356578648564,-301.45309024569906,-291.7526370028849,16.633894151606917,-30.887655941222928,-169.8694445902538,-64.81489483708314,64.15544172917207,-82.6840885440957,6.715041259155303,63.140389886250965,38.35406285133024,-53.06716961860695,-2.8551880144022106,98.61594363322354,166.1131267731929,60.573086380839946,5.164541981143356,-0.0851522248176077,-115.05189759123614,-90.64945307257709,-65.0848724021277,-479.48677642573296,-828.7135848942103,-62.02847898798962,-477.12407767328773,-829.7674707039662,186.75479968003586,491.0505470757118,578.4531517714123,832.9302175711057,467.0743402851258,232.86532207911586,-44.50599060046763,396.9808229200357,153.31894854070975,-52.04169124635693
1551254135004.0,-2.248153946716433,-109.48515474495657,-86.49491842196655,-92.21981352823681,126.21422333033297,136.97627099128107,116.94596539964314,-24.654598446799415,0.05222413816014073,18.526201398648396,7.672102570590067,118.29845100532258,232.0414657842535,234.78875580939444,-185.60887727244216,-297.6344247811691,-201.54627027694497,27.313291773402767,-36.77615716064779,-150.58741874341595,-34.57549458780708,91.40276690562675,-30.92926528132645,60.95167324995216,57.23462790946423,21.938099160384137,-62.785058628663684,-20.7014346258787,100.43160109755644,166.18701763187426,48.41089634140454,-29.609302647722608,-55.440490054092116,-154.23975613057578,-73.14913770452839,-68.08898112135498,-489.86222913196536,-835.6931706528926,1.4709768448568816,-485.60398159207233,-836.3909845534117,191.04469199911026,473.66616170594625,557.5471748335415,809.0171411152579,451.5255239454107,224.99702147730176,38.06615151866621,379.9464829684775,136.11007916920957,-64.03969331233573
1551254135104.0,1.1887222514194709,-107.89673222853821,-82.52199852943323,-84.44096598136366,136.93804454938498,146.61212205074048,126.18898526385118,-26.66167568175022,3.3631312093363497,-0.8844988573247545,-60.14963656652709,126.5490323308974,240.0326972510994,242.95185887549752,-187.26379679736363,-299.4673694264909,-200.8953719910917,9.660762352931272,-40.667748887415414,-171.58644611799787,-63.6394503203078,59.989247945568266,-77.99133630273464,6.995095458351952,65.77777426783668,57.40657894806139,-34.38469277209645,20.89914551106294,118.77315877353578,173.75262145612214,55.03082035975107,12.034647541014639,-50.34148744162639,-146.5472732273864,-104.47940125498825,-83.95660807694702,-501.94071213154103,-854.8329247852898,-82.31502537320806,-500.88242763126607,-856.3262397491378,179.6955569840063,479.7877464276489,589.1016100031482,824.6135661220794,453.4991069077091,217.13197794322593,-63.402331735417846,452.516022014824,221.66409745333044,33.926981738597114
1551254135204.0,5.471106411093464,-102.38231908600494,-80.60146074894483,-73.14532540987616,143.03709964610294,146.56886278184615,130.32879310974363,-12.896534804926956,11.195246436966341,-6.497447678863934,-52.630828828544765,135.07950205121642,243.01329866120594,243.72257584275454,-176.9303839291296,-288.1696024767326,-279.08545804559355,18.735361381344546,-9.480266487521638,-179.33682614558325,-79.53324361578167,46.95098082457876,-124.4496489079038,-33.87795137442168,75.75093503875706,57.20243984356296,-36.89405253669434,20.875617178345287,94.59196057016918,135.43282771839105,12.348739627547618,42.008531636446556,42.050186462979525,-83.67982718522843,-92.03466806561114,-64.57595470647603,-465.41084024352426,-808.3678482511717,-62.15368949191516,-463.82274387812697,-808.7612139276561,182.90700444386522,482.98907274031393,581.122704470333,819.1554269370165,457.0369524608618,148.8776770838197,-50.15988559349975,454.25976239455343,146.13638027527347,-48.730562798947304
1551254135304.0,5.471106411093464,-102.38231908600494,-80.60146074894483,-73.14532540987616,143.03709964610294,146.56886278184615,130.32879310974363,-12.896534804926956,11.195246436966341,-6.497447678863934,-52.630828828544765,135.07950205121642,243.01329866120594,243.72257584275454,-176.9303839291296,-288.1696024767326,-279.08545804559355,18.735361381344546,-9.480266487521638,-179.33682614558325,-79.53324361578167,46.95098082457876,-124.4496489079038,-33.87795137442168,75.75093503875706,57.20243984356296,-36.89405253669434,20.875617178345287,94.59196057016918,135.43282771839105,12.348739627547618,42.008531636446556,42.050186462979525,-83.67982718522843,-92.03466806561114,-64.57595470647603,-465.41084024352426,-808.3678482511717,-62.15368949191516,-463.82274387812697,-808.7612139276561,182.90700444386522,482.98907274031393,581.122704470333,819.1554269370165,457.0369524608618,148.8776770838197,-50.15988559349975,454.25976239455343,146.13638027527347,-48.730562798947304
1551254135404.0,11.953328652496861,-101.03581703881724,-84.54123767604233,-74.31342414768501,147.70796506640184,146.7872944822859,135.2413897364226,-5.84998851984978,9.386140443100741,-20.233626398962734,-58.80978474688862,136.47856248101948,254.450047813825,250.25404942425484,-181.06993638734767,-292.9543207590186,-287.5809286864765,14.177722355968552,-3.9676440148553205,-157.57482673458242,-56.35058253848793,32.323075380085186,-127.42694462452741,-29.54099883513306,70.08637838937499,52.93357798475621,-41.37742670167007,15.072641610378334,78.67245452197287,110.24844325197867,0.46865562336440036,49.672290373980225,56.92039747378331,-65.22268022886762,-93.4966037091529,-66.41902247135525,-478.58459518119247,-827.6966625916668,-62.8571740457858,-475.3203795969779,-827.2100440238712,183.3276947020931,490.52402662287676,580.6752152042051,832.5052049002502,467.82861993581275,234.2802075466715,-43.65250861245895,394.474903379385,149.64330738388153,-50.45953273467798
1551254135504.0,8.15222132600189,-100.87448792887031,-82.58672162930898,-72.73059706232536,143.55058323419996,144.2453890965808,130.58874883314442,-7.796946115324473,10.62329482732414,-11.33884161220774,-53.851738198883616,134.72238883196914,244.70088355937364,243.07503104144868,-176.20488256679334,-285.28179764405155,-279.9760943898948,22.167045204292865,0.8984261899976154,-168.7853072545742,-72.6644912266482,43.43566035066877,-129.92426842124215,-38.268323358698446,74.41501674303221,50.51045247292963,-43.046705519019085,11.967222533190263,80.31581460077119,114.08689428012667,-3.032279629856863,44.11030655191207,67.02342162912174,-53.897163592101826,-83.56514007096627,-52.46873735067474,-450.5734313354199,-791.5624352152104,-49.35474027076551,-448.3220826671485,-790.8433236956172,185.87106807110368,489.4537273551278,572.640584567436,823.2128875431056,465.1588921850794,162.45701986276225,-37.275124371668554,396.2321914612183,148.68037343414233,-129.48012382420762
1551254135604.0,2.024705019041169,-108.49554677741395,-85.90537556045433,-82.02124253651917,137.8408484434492,143.8451791015457,124.91123539437582,-14.859281674808164,9.170967284506094,11.350473083209952,13.352076246920182,132.77995723849125,241.3166265145858,242.6529287662882,-181.58067318396883,-298.7100401529049,-289.15694077835826,21.62930430966419,-17.80368166754905,-179.26353218457464,-77.26956562503845,61.06229415313217,-105.124981504115,-16.19666492536185,72.3641391857057,49.45919882184359,-43.371824613337786,11.066264478288298,100.12947399375257,150.73561746146171,30.050171082818405,23.581631743449737,20.907104884761136,-102.13939178059833,-89.77721569863552,-59.4989737545112,-466.7105330780543,-814.1156905369218,-57.17666363986958,-465.52578247980983,-815.0453230395838,184.70874188932504,492.1586569109408,577.1454241014065,832.1516750199598,465.7819006559107,156.2610006706122,-43.30119942447161,399.8646504275217,155.24628447457852,-43.64959055617766
1551254135704.0,5.471106411093464,-102.38231908600494,-80.60146074894483,-73.14532540987616,143.03709964610294,146.56886278184615,130.32879310974363,-12.896534804926956,11.195246436966341,-6.497447678863934,-52.630828828544765,135.07950205121642,243.01329866120594,243.72257584275454,-176.9303839291296,-288.1696024767326,-279.08545804559355,18.735361381344546,-9.480266487521638,-179.33682614558325,-79.53324361578167,46.95098082457876,-124.4496489079038,-33.87795137442168,75.75093503875706,57.20243984356296,-36.89405253669434,20.875617178345287,94.59196057016918,135.43282771839105,12.348739627547618,42.008531636446556,42.050186462979525,-83.67982718522843,-92.03466806561114,-64.57595470647603,-465.41084024352426,-808.3678482511717,-62.15368949191516,-463.82274387812697,-808.7612139276561,182.90700444386522,482.98907274031393,581.122704470333,819.1554269370165,457.0369524608618,148.8776770838197,-50.15988559349975,454.25976239455343,146.13638027527347,-48.730562798947304
